"","V1","V2"
"","19881.293","92443"
"","19881.796","92439"
"","19882.294","92436"
"","19882.796","92426"
"","19883.295","92433"
"","19883.798","92441"
"","19884.297","92435"
"","19884.798","92436"
"","19885.297","92444"
"","19885.8","92445"
"","19886.299","92432"
"","19886.801","92438"
"","19887.3","92434"
"","19887.802","92441"
"","19888.301","92434"
"","19888.803","92437"
"","19889.302","92438"
"","19889.805","92435"
"","19890.304","92442"
"","19890.805","92440"
"","19891.304","92439"
"","19891.807","92440"
"","19892.306","92442"
"","19892.808","92432"
"","19893.307","92427"
"","19893.809","92437"
"","19894.308","92435"
"","19894.81","92435"
"","19895.309","92436"
"","19895.812","92444"
"","19896.311","92433"
"","19896.812","92436"
"","19897.311","92426"
"","19897.814","92443"
"","19898.313","92425"
"","19898.815","92440"
"","19899.314","92451"
"","19899.816","92435"
"","19900.315","92442"
"","19900.817","92449"
"","19901.316","92442"
"","19901.819","92430"
"","19902.318","92451"
"","19902.819","92451"
"","19903.318","92449"
"","19903.821","92437"
"","19904.32","92445"
"","19904.822","92444"
"","19905.321","92440"
"","19905.823","92439"
"","19906.322","92441"
"","19906.833","92424"
"","19907.323","92437"
"","19907.825","92441"
"","19908.324","92435"
"","19908.826","92433"
"","19909.325","92435"
"","19909.827","92435"
"","19910.325","92442"
"","19910.829","92442"
"","19911.327","92438"
"","19911.829","92437"
"","19912.327","92429"
"","19912.831","92445"
"","19913.329","92437"
"","19913.832","92430"
"","19914.33","92431"
"","19914.833","92439"
"","19915.331","92444"
"","19915.834","92429"
"","19916.332","92418"
"","19916.836","92441"
"","19917.334","92438"
"","19917.836","92428"
"","19918.334","92437"
"","19918.837","92434"
"","19919.336","92441"
"","19919.838","92442"
"","19920.337","92432"
"","19920.839","92446"
"","19921.338","92442"
"","19921.84","92423"
"","19922.339","92436"
"","19922.842","92432"
"","19923.341","92434"
"","19923.842","92445"
"","19924.341","92438"
"","19924.844","92426"
"","19925.343","92434"
"","19925.845","92449"
"","19926.344","92428"
"","19926.846","92449"
"","19927.345","92441"
"","19927.847","92424"
"","19928.346","92425"
"","19928.849","92439"
"","19929.348","92449"
"","19929.849","92443"
"","19930.348","92436"
"","19930.851","92433"
"","19931.35","92442"
"","19931.852","92430"
"","19932.351","92441"
"","19932.853","92449"
"","19933.352","92443"
"","19933.854","92443"
"","19934.353","92434"
"","19934.856","92445"
"","19935.355","92449"
"","19935.856","92445"
"","19936.355","92441"
"","19936.858","92442"
"","19937.357","92427"
"","19937.859","92446"
"","19938.358","92433"
"","19938.86","92425"
"","19939.359","92442"
"","19939.861","92437"
"","19940.36","92451"
"","19940.863","92434"
"","19941.362","92437"
"","19941.863","92433"
"","19942.362","92445"
"","19942.865","92450"
"","19943.364","92451"
"","19943.867","92446"
"","19944.364","92430"
"","19944.866","92448"
"","19945.365","92450"
"","19945.868","92448"
"","19946.366","92446"
"","19946.869","92433"
"","19947.367","92413"
"","19947.87","92429"
"","19948.368","92437"
"","19948.871","92435"
"","19949.369","92434"
"","19949.873","92446"
"","19950.371","92427"
"","19950.873","92445"
"","19951.371","92430"
"","19951.875","92448"
"","19952.373","92443"
"","19952.876","92445"
"","19953.374","92449"
"","19953.877","92443"
"","19954.375","92437"
"","19954.878","92442"
"","19955.376","92426"
"","19955.879","92446"
"","19956.378","92440"
"","19956.879","92443"
"","19957.378","92447"
"","19957.881","92444"
"","19958.38","92434"
"","19958.882","92436"
"","19959.381","92436"
"","19959.883","92442"
"","19960.382","92438"
"","19960.884","92448"
"","19961.383","92447"
"","19961.886","92441"
"","19962.385","92439"
"","19962.886","92447"
"","19963.385","92443"
"","19963.888","92442"
"","19964.387","92426"
"","19964.889","92446"
"","19965.388","92429"
"","19965.89","92442"
"","19966.389","92449"
"","19966.891","92435"
"","19967.39","92449"
"","19967.893","92435"
"","19968.392","92442"
"","19968.893","92439"
"","19969.392","92448"
"","19969.895","92445"
"","19970.394","92445"
"","19970.896","92441"
"","19971.395","92440"
"","19971.897","92443"
"","19972.396","92441"
"","19972.898","92432"
"","19973.397","92439"
"","19973.9","92429"
"","19974.399","92437"
"","19974.9","92441"
"","19975.399","92436"
"","19975.902","92439"
"","19976.401","92439"
"","19976.903","92444"
"","19977.402","92443"
"","19977.904","92448"
"","19978.403","92451"
"","19978.905","92446"
"","19979.404","92445"
"","19979.907","92449"
"","19980.406","92448"
"","19980.907","92451"
"","19981.406","92438"
"","19981.909","92446"
"","19982.407","92439"
"","19982.91","92444"
"","19983.408","92434"
"","19983.911","92447"
"","19984.409","92420"
"","19984.912","92448"
"","19985.41","92444"
"","19985.914","92447"
"","19986.412","92448"
"","19986.914","92436"
"","19987.412","92446"
"","19987.916","92430"
"","19988.414","92441"
"","19988.917","92430"
"","19989.415","92446"
"","19989.918","92440"
"","19990.416","92444"
"","19990.918","92446"
"","19991.417","92440"
"","19991.92","92440"
"","19992.419","92445"
"","19992.92","92440"
"","19993.419","92452"
"","19993.921","92443"
"","19994.42","92451"
"","19994.923","92443"
"","19995.422","92433"
"","19995.923","92417"
"","19996.422","92442"
"","19996.925","92443"
"","19997.424","92448"
"","19997.926","92433"
"","19998.425","92443"
"","19998.927","92450"
"","19999.426","92431"
"","19999.928","92417"
"","20000.427","92443"
"","20000.93","92440"
"","20001.429","92437"
"","20001.93","92438"
"","20002.429","92444"
"","20002.932","92429"
"","20003.431","92436"
"","20003.933","92445"
"","20004.432","92436"
"","20004.934","92442"
"","20005.433","92440"
"","20005.935","92437"
"","20006.434","92438"
"","20006.937","92428"
"","20007.436","92433"
"","20007.937","92450"
"","20008.436","92445"
"","20008.939","92450"
"","20009.438","92448"
"","20009.94","92444"
"","20010.439","92434"
"","20010.941","92445"
"","20011.44","92438"
"","20011.942","92437"
"","20012.441","92439"
"","20012.944","92439"
"","20013.443","92443"
"","20013.944","92448"
"","20014.443","92435"
"","20014.946","92440"
"","20015.445","92438"
"","20015.947","92423"
"","20016.446","92430"
"","20016.948","92442"
"","20017.447","92443"
"","20017.949","92447"
"","20018.447","92433"
"","20018.951","92438"
"","20019.449","92449"
"","20019.951","92444"
"","20020.449","92440"
"","20020.953","92440"
"","20021.451","92426"
"","20021.954","92435"
"","20022.452","92440"
"","20022.955","92438"
"","20023.453","92426"
"","20023.956","92442"
"","20024.454","92441"
"","20024.958","92438"
"","20025.456","92432"
"","20025.958","92436"
"","20026.456","92432"
"","20026.959","92439"
"","20027.458","92449"
"","20027.96","92456"
"","20028.459","92450"
"","20028.961","92454"
"","20029.46","92455"
"","20029.962","92452"
"","20030.461","92446"
"","20030.963","92445"
"","20031.462","92439"
"","20031.964","92437"
"","20032.463","92439"
"","20032.965","92442"
"","20033.464","92442"
"","20033.967","92443"
"","20034.466","92442"
"","20034.967","92437"
"","20035.466","92432"
"","20035.969","92444"
"","20036.468","92432"
"","20036.97","92427"
"","20037.469","92449"
"","20037.971","92450"
"","20038.47","92433"
"","20038.972","92444"
"","20039.471","92452"
"","20039.974","92445"
"","20040.473","92436"
"","20040.974","92436"
"","20041.473","92454"
"","20041.976","92438"
"","20042.475","92452"
"","20042.977","92436"
"","20043.476","92449"
"","20043.978","92451"
"","20044.477","92437"
"","20044.979","92443"
"","20045.478","92437"
"","20045.981","92449"
"","20046.48","92452"
"","20046.981","92452"
"","20047.48","92446"
"","20047.983","92436"
"","20048.482","92438"
"","20048.984","92448"
"","20049.483","92445"
"","20049.985","92437"
"","20050.484","92439"
"","20050.986","92437"
"","20051.485","92440"
"","20051.988","92442"
"","20052.487","92444"
"","20052.988","92432"
"","20053.487","92435"
"","20053.99","92417"
"","20054.488","92423"
"","20054.991","92449"
"","20055.489","92446"
"","20055.992","92440"
"","20056.49","92435"
"","20056.993","92450"
"","20057.491","92447"
"","20057.995","92448"
"","20058.493","92441"
"","20058.995","92437"
"","20059.493","92438"
"","20059.997","92437"
"","20060.495","92423"
"","20060.998","92443"
"","20061.496","92432"
"","20061.999","92444"
"","20062.497","92449"
"","20063","92437"
"","20063.498","92442"
"","20064.001","92434"
"","20064.5","92417"
"","20065.001","92424"
"","20065.5","92444"
"","20066.003","92436"
"","20066.502","92424"
"","20067.003","92424"
"","20067.502","92446"
"","20068.004","92433"
"","20068.503","92437"
"","20069.006","92445"
"","20069.505","92447"
"","20070.007","92450"
"","20070.506","92430"
"","20071.008","92427"
"","20071.507","92424"
"","20072.009","92437"
"","20072.508","92447"
"","20073.011","92444"
"","20073.51","92447"
"","20074.011","92448"
"","20074.51","92434"
"","20075.013","92425"
"","20075.512","92433"
"","20076.014","92424"
"","20076.513","92456"
"","20077.015","92437"
"","20077.514","92424"
"","20078.016","92424"
"","20078.515","92427"
"","20079.017","92448"
"","20079.516","92451"
"","20080.018","92421"
"","20080.517","92447"
"","20081.02","92443"
"","20081.519","92431"
"","20082.021","92443"
"","20082.52","92440"
"","20083.022","92443"
"","20083.521","92434"
"","20084.023","92439"
"","20084.522","92445"
"","20085.025","92437"
"","20085.524","92433"
"","20086.025","92441"
"","20086.524","92437"
"","20087.027","92443"
"","20087.526","92451"
"","20088.028","92448"
"","20088.527","92434"
"","20089.029","92440"
"","20089.528","92445"
"","20090.03","92436"
"","20090.528","92443"
"","20091.032","92447"
"","20091.53","92432"
"","20092.032","92433"
"","20092.53","92453"
"","20093.034","92440"
"","20093.532","92440"
"","20094.035","92444"
"","20094.533","92444"
"","20095.036","92439"
"","20095.534","92448"
"","20096.037","92427"
"","20096.535","92449"
"","20097.039","92431"
"","20097.537","92440"
"","20098.039","92443"
"","20098.537","92428"
"","20099.04","92439"
"","20099.539","92444"
"","20100.041","92445"
"","20100.54","92436"
"","20101.042","92448"
"","20101.541","92429"
"","20102.043","92442"
"","20102.542","92441"
"","20103.045","92439"
"","20103.544","92443"
"","20104.045","92429"
"","20104.544","92443"
"","20105.047","92449"
"","20105.546","92424"
"","20106.048","92436"
"","20106.547","92442"
"","20107.049","92435"
"","20107.548","92429"
"","20108.05","92414"
"","20108.549","92445"
"","20109.052","92451"
"","20109.551","92433"
"","20110.052","92426"
"","20110.551","92421"
"","20111.054","92430"
"","20111.553","92445"
"","20112.055","92445"
"","20112.554","92433"
"","20113.056","92436"
"","20113.555","92431"
"","20114.057","92433"
"","20114.556","92421"
"","20115.059","92429"
"","20115.558","92445"
"","20116.059","92429"
"","20116.558","92427"
"","20117.06","92435"
"","20117.559","92427"
"","20118.062","92433"
"","20118.561","92436"
"","20119.062","92437"
"","20119.561","92435"
"","20120.064","92431"
"","20120.563","92441"
"","20121.065","92434"
"","20121.564","92435"
"","20122.066","92418"
"","20122.565","92434"
"","20123.067","92452"
"","20123.566","92422"
"","20124.069","92431"
"","20124.568","92443"
"","20125.069","92446"
"","20125.568","92424"
"","20126.071","92430"
"","20126.569","92418"
"","20127.071","92436"
"","20127.569","92439"
"","20128.079","92436"
"","20128.571","92444"
"","20129.074","92437"
"","20129.572","92438"
"","20130.075","92433"
"","20130.573","92433"
"","20131.076","92427"
"","20131.574","92422"
"","20132.078","92442"
"","20132.576","92435"
"","20133.078","92447"
"","20133.58","92446"
"","20134.079","92442"
"","20134.582","92442"
"","20135.081","92449"
"","20135.583","92440"
"","20136.081","92437"
"","20136.583","92430"
"","20137.081","92443"
"","20137.592","92430"
"","20138.082","92438"
"","20138.592","92432"
"","20139.083","92437"
"","20139.592","92446"
"","20140.084","92441"
"","20140.592","92445"
"","20141.086","92443"
"","20141.592","92442"
"","20142.086","92434"
"","20142.592","92416"
"","20143.088","92433"
"","20143.593","92432"
"","20144.089","92430"
"","20144.592","92432"
"","20145.09","92441"
"","20145.593","92439"
"","20146.091","92434"
"","20146.593","92430"
"","20147.093","92418"
"","20147.594","92439"
"","20148.093","92429"
"","20148.596","92435"
"","20149.095","92431"
"","20149.596","92452"
"","20150.096","92435"
"","20150.597","92422"
"","20151.097","92432"
"","20151.598","92427"
"","20152.098","92449"
"","20152.601","92432"
"","20153.1","92424"
"","20153.602","92454"
"","20154.101","92449"
"","20154.61","92443"
"","20155.102","92424"
"","20155.61","92436"
"","20156.104","92440"
"","20156.61","92447"
"","20157.104","92443"
"","20157.61","92439"
"","20158.106","92439"
"","20158.61","92448"
"","20159.107","92445"
"","20159.61","92458"
"","20160.108","92427"
"","20160.61","92430"
"","20161.109","92434"
"","20161.612","92449"
"","20162.111","92444"
"","20162.614","92439"
"","20163.111","92438"
"","20163.616","92433"
"","20164.113","92443"
"","20164.615","92450"
"","20165.114","92443"
"","20165.616","92446"
"","20166.115","92448"
"","20166.617","92459"
"","20167.116","92454"
"","20167.619","92447"
"","20168.118","92445"
"","20168.619","92448"
"","20169.118","92436"
"","20169.621","92449"
"","20170.12","92447"
"","20170.622","92447"
"","20171.121","92455"
"","20171.623","92446"
"","20172.122","92445"
"","20172.624","92446"
"","20173.122","92440"
"","20173.626","92434"
"","20174.124","92454"
"","20174.626","92444"
"","20175.124","92446"
"","20175.628","92453"
"","20176.126","92452"
"","20176.629","92453"
"","20177.127","92448"
"","20177.63","92457"
"","20178.128","92451"
"","20178.631","92440"
"","20179.129","92438"
"","20179.633","92450"
"","20180.131","92446"
"","20180.633","92457"
"","20181.131","92448"
"","20181.634","92443"
"","20182.133","92448"
"","20182.635","92435"
"","20183.134","92433"
"","20183.636","92434"
"","20184.135","92446"
"","20184.637","92433"
"","20185.136","92435"
"","20185.639","92442"
"","20186.138","92434"
"","20186.639","92433"
"","20187.138","92427"
"","20187.641","92428"
